MW,LogP,HBD,HBA,TPSA,nRotB,nAtoms,Aromatic_Bonds,Ring_Count
357.056799176,4.680000000000001,0,2,48.42,6,25,18,0
496.12956658,1.497,3,10,151.07999999999998,7,33,16,0
448.156911628,3.3070000000000013,1,7,113.91,12,32,17,0
319.01822524,2.3619999999999997,0,4,74.87,4,21,17,0
324.974646176,2.518,0,4,103.11,4,20,16,0
560.320999748,3.1740000000000013,4,11,151.93,19,40,6,0
473.170845352,1.7730000000000006,3,8,152.21999999999997,11,32,5,0
531.300953676,3.8210000000000006,2,7,67.92,9,39,17,0
503.23549629600006,3.1779999999999995,5,7,122.53,10,36,17,0
504.31725176,1.7599999999999998,4,12,145.44,12,36,11,0
443.172417372,2.6500000000000012,4,7,126.88,10,31,10,0
423.2158064080001,2.05,2,7,95.58,9,31,6,0
474.205576072,4.401000000000001,1,6,86.09,10,36,24,0
460.187733088,2,3,8,107.61,10,32,6,0
513.0793012720001,4.121,2,6,109.57,7,34,21,0
559.086659156,5.873,4,6,146.23,8,36,17,0
381.176066836,-4.259,6,11,208.65,7,27,10,0
657.1902604679999,2.2200000000000006,3,11,191.26,13,44,10,0
477.283885968,2.338,4,9,133.82999999999998,13,36,0,0
572.062608596,5.496000000000002,1,7,85.67,12,36,18,0
291.162314292,4.869,1,2,23.47,4,22,17,0
535.144488372,2.9030000000000005,2,8,133.78,13,37,17,0
374.126657056,4.593000000000002,3,5,95.58,3,28,23,0
512.138196052,5.474999999999999,2,6,85.50999999999999,7,35,17,0
343.13207678400005,2.8669999999999995,1,5,62.3,2,26,17,0
509.21957146000005,2.579000000000001,3,10,156.11999999999998,15,35,6,0
332.188863388,4.878000000000001,2,3,41.13,6,25,17,0
326.98462690800005,3.81,0,2,111.74,3,21,20,0
205.019749464,1.334,0,2,67.42999999999999,3,14,11,0
263.03492086,2.8090000000000006,0,2,48.42,4,18,12,0
540.1694961799999,6.824,2,6,85.50999999999999,8,37,17,0
293.09866848,4.74,0,2,45.529999999999994,3,21,16,0
406.21440944,6.560999999999998,2,3,66.76,6,30,12,0
471.284554664,1.4779999999999998,3,9,131.4,10,34,0,0
404.184840628,4.168000000000001,4,6,117.3,9,30,17,0
321.14772684800005,3.3009999999999997,1,5,62.3,2,24,11,0
435.1616626600001,3.4289999999999994,4,6,118.7,8,31,17,0
289.99583424,2.309,1,2,48.02,1,17,16,0
283.103085164,4.61,0,1,50.24,5,20,16,0
636.2907622399999,3.1539999999999995,5,13,193.8,19,46,12,0
398.195405312,0.5259999999999999,2,8,108.47,8,29,6,0
277.050570924,3.2320000000000007,0,2,48.42,5,19,12,0
508.247440884,6.3729999999999984,1,5,88.33,10,38,23,0
572.29987038,4.543999999999998,4,9,133.47,16,42,12,0
484.106895924,4.247999999999999,1,6,74.77,7,33,18,0
564.240641252,3.168,3,8,154.73,15,40,16,0
489.24499836,4.854,3,4,90.63,10,35,17,0
499.240639164,1.392,3,9,131.4,11,35,0,0
299.072847656,1.736,2,4,105.36,4,21,16,0
382.079563864,3.2160000000000006,0,4,51.54,4,23,10,0
296.098334132,4.030999999999999,0,2,60.19,3,21,16,0
434.289305696,2.7809999999999997,3,8,120.32,12,31,0,0
479.243164028,3.3840000000000003,3,8,122.82999999999998,15,34,6,0
562.315520444,4.816000000000001,4,9,133.47,16,41,12,0
527.158498624,5.968999999999999,1,7,117.44999999999996,6,38,32,0
795.944562668,3.1959999999999997,12,14,286.13,5,48,24,0
469.25767122,3.86,2,8,104.81000000000002,11,34,6,0
504.274798504,3.037000000000001,4,9,133.47,15,36,6,0
349.02171464,3.1,0,1,40.46,4,21,16,0
477.203048804,4.318,3,8,113.6,13,33,6,0
336.00838882799997,2.2859999999999996,0,6,107.22,4,22,17,0
359.23614792800004,4.799,2,3,27.299999999999997,6,27,17,0
354.08605519599996,5.004999999999999,0,2,88.43,4,24,16,0
470.116482064,1.883000000000001,3,9,130.82999999999998,15,29,6,0
362.090271548,4.158,4,6,115.81000000000002,2,27,23,0
422.232933692,4.249999999999999,2,6,104.26999999999998,9,30,6,0
499.2031107840001,2.4570000000000007,3,7,127.32000000000002,9,36,10,0
477.226371092,3.706000000000001,1,8,96.02,10,35,12,0
261.00305384399996,3.3260000000000005,1,3,112.18,3,17,15,0
497.1686170960001,4.505000000000001,3,6,117.98999999999998,11,35,16,0
525.2951193480001,3.029000000000001,5,9,149.26,15,38,10,0
289.99583424,2.018,0,2,34.89,2,17,16,0
301.03435397199996,3.774,1,3,112.18,4,20,16,0
530.290448568,3.309000000000001,4,9,133.47,16,38,6,0
264.111006992,2.7529999999999992,4,5,106.44,2,19,11,0
488.968015276,3.649,1,5,80.89,7,27,11,0
336.085854864,3.4109999999999996,4,6,124.26000000000002,2,25,22,0
340.14230712,4.061000000000001,3,5,95.58,4,25,17,0
396.99993364,1.9330000000000005,1,5,79.79,4,23,16,0
392.117235244,4.754000000000001,3,5,95.58,3,29,23,0
237.04596421199997,1.6759999999999995,0,3,76.53999999999999,4,16,10,0
275.018703908,3.164,1,3,112.18,3,18,15,0
520.11100276,4.713000000000001,1,7,85.67,12,34,18,0
575.196723664,3.748,4,7,136.11,13,40,10,0
413.231456472,2.7950000000000017,3,7,104.37,12,30,6,0
477.22974222,3.8000000000000007,3,8,138.9,15,35,6,0
506.31043506399993,2.721,3,10,133.91,15,36,0,0
498.205576072,5.064,1,6,86.09,9,38,24,0
452.205969996,0.24200000000000044,3,9,126.49,13,33,12,0
326.126657056,4.246000000000002,3,5,95.58,3,24,17,0
239.97602608,1.7980000000000005,0,3,80.32,3,15,11,0
512.29987038,3.420000000000001,4,9,133.47,17,37,6,0
526.279134936,2.327000000000001,3,10,133.91,15,38,6,0
513.195642456,0.7550000000000006,5,11,179.51,13,34,0,0
520.268570252,2.26,4,9,139.62,16,38,12,0
461.2525858400001,3.2230000000000008,3,8,122.82999999999998,15,33,6,0
167.02656616000002,0.601,3,3,115.47,0,11,10,0
593.284948588,3.312,4,11,164.7,17,43,12,0
465.106666948,0.07099999999999984,4,10,216.99999999999997,6,32,16,0
449.213698232,3.651,4,5,115.62,8,32,17,0
516.1928184679999,4.051,4,6,103.09,14,37,22,0
289.99583423999997,2.018,0,2,34.89,2,17,16,0
332.06309149599997,2.629,1,3,88.57,5,23,16,0
238.980777112,1.9560000000000004,0,2,67.42999999999999,3,15,11,0
466.258005568,2.259000000000001,2,8,98.82,10,34,6,0
332.06309149599997,2.629,1,3,88.57,5,23,16,0
470.266838936,3.986999999999999,2,6,96.36,3,34,0,0
513.310375488,3.660000000000001,2,7,67.92,9,38,17,0
429.181232468,3.58,3,6,117.98999999999998,10,31,16,0
600.352299876,4.540999999999999,4,11,151.92999999999998,19,43,6,0
314.072513308,2.468,1,3,88.57,5,22,16,0
380.155849008,4.534,2,3,92.59,8,27,17,0
501.331504856,2.629,3,9,131.4,12,36,0,0
256.95911438400003,0.9420000000000002,1,3,59.3,2,14,10,0
702.392725208,4.725,6,10,174.85000000000002,18,50,17,0
272.03525520799997,3.047,1,2,54.98,3,19,16,0
275.018703908,3.164,1,3,112.18,3,18,15,0
459.13248777199993,-0.09100000000000023,3,11,188.86,6,32,16,0
257.98659076399997,3.0450000000000004,0,4,81.44000000000001,2,16,11,0
320.006398924,1.933,0,2,44.120000000000005,3,19,16,0
528.133110672,4.521000000000001,2,7,94.74,7,36,17,0
475.279469284,1.6860000000000008,5,9,149.26,15,34,5,0
533.2348276,3.9060000000000006,4,6,127.93,11,38,17,0
500.26348487199994,1.8190000000000013,3,10,133.91,15,36,6,0
487.1855689,3.8070000000000017,1,7,128.81,13,36,18,0
312.111006992,3.1289999999999996,4,5,106.44,3,23,17,0
387.231062548,5.169,3,4,53.16,6,29,17,0
556.307241504,3.708,3,10,133.91,16,39,0,0
515.235553784,-0.16199999999999998,4,10,151.63,12,36,0,0
561.817275056,6.490000000000002,0,4,95.12,8,31,12,0
491.214424416,3.558999999999998,4,7,126.88,11,35,10,0
550.098616984,4.484999999999999,1,6,84,8,37,18,0
475.203110784,2.2200000000000006,4,7,136.11,11,34,10,0
369.033875304,3.628000000000001,0,4,74.87,4,25,22,0
519.261436272,2.089,5,11,179.51,15,35,0,0
461.26381922,2.2430000000000003,3,10,140.63,12,33,0,0
489.12440456,7.446999999999999,0,3,67.91,6,36,30,0
418.9476975600001,3.905,0,3,65.62,2,22,16,0
463.229348296,4.123,2,4,95.82999999999998,10,33,17,0
593.2849485879999,3.312,4,11,164.7,17,43,12,0
486.284220316,2.8760000000000003,4,9,133.47,15,35,6,0
225.1153641,3.572,0,2,20.31,3,17,12,0
533.277086336,2.6579999999999973,5,11,179.51,16,36,0,0
323.16337691200005,3.678000000000001,1,5,62.3,2,24,11,0
530.21653468,3.4320000000000004,4,10,142.7,15,39,17,0
275.018703908,3.1770000000000005,1,3,112.18,3,18,15,0
335.01313986,3.3270000000000004,0,5,94.33,4,22,17,0
505.351571604,6.508999999999999,3,8,113.6,17,38,0,0
563.1660964079999,2.814,3,9,186.63,12,39,20,0
151.00918478,1.673,1,1,61.099999999999994,0,10,10,0
572.320999748,3.617000000000001,4,11,151.92999999999998,20,41,6,0
250.095356928,2.147,4,5,106.44,2,18,11,0
554.3468205720001,4.552999999999999,4,9,133.47,17,40,6,0
538.101580948,4.8740000000000014,1,7,85.67,12,35,18,0
903.449053772,0.6900000000000001,7,20,278.46,24,65,6,0
334.06886740799996,1.793,5,6,136.68,2,24,12,0
447.236935776,2.0410000000000013,3,9,122.82999999999998,14,32,6,0
304.995499892,3.0410000000000004,0,1,31.23,2,18,16,0
341.1197978480001,3.5570000000000004,0,4,74.87,5,24,17,0
259.04154752799997,3.1970000000000005,1,3,97.08,3,18,15,0
545.209675472,3.772,4,8,161.29000000000002,12,39,20,0
337.07865922,4.085,0,5,82.67,2,24,16,0
580.3260851279999,4.629,3,10,133.91,15,42,6,0
469.1925461,2.1500000000000004,3,7,118.09,7,34,10,0
535.229405784,5.193999999999999,3,8,113.6,18,38,12,0
316.06817687600005,2.8580000000000005,1,3,79.34,5,22,16,0
494.164100952,2.4130000000000007,3,8,128.91,11,31,5,0
646.282506064,5.382999999999999,3,10,154.31,16,46,17,0
504.255897392,3.5549999999999997,5,6,113.66,10,36,17,0
298.095356928,2.5599999999999996,4,5,106.44,2,22,17,0
291.975098796,2.196,1,3,55.120000000000005,1,17,16,0
395.078516988,1.607,1,7,111.18,5,28,17,0
530.290448568,3.309000000000001,4,9,133.47,16,38,6,0
190.026608672,0.6280000000000001,2,4,74.60000000000001,0,14,6,0
467.172417372,2.2630000000000003,3,7,118.09,7,33,10,0
445.018530856,3.3110000000000004,1,5,80.89,7,27,11,0
585.25873384,3.053999999999999,4,9,149.7,12,43,16,0
384.12158874,-3.265,5,10,207.93,7,26,10,0
507.16166266,4.568000000000001,1,5,103.68,10,37,28,0
434.289305696,2.5870000000000006,3,8,120.32,12,31,0,0
555.169161832,4.688,2,7,95.58,10,38,12,0
518.271547456,3.7359999999999993,5,6,113.66,10,37,17,0
163.136099544,2.8340000000000005,1,1,12.03,3,12,6,0
370.03991144,3.639,1,3,79.34,5,25,16,0
285.05719759199997,1.74,0,4,74.87,4,20,17,0
647.179159628,4.81,2,8,162.02,15,44,22,0
468.273655632,1.968,2,8,98.82,11,34,6,0
497.164138432,2.5210000000000017,4,8,123.39999999999998,12,34,10,0
558.299476456,5.539999999999999,6,4,96.1,13,42,32,0
477.2449983599999,4.637,3,4,104.62,11,34,17,0
465.320271476,5.278999999999998,3,8,113.6,16,33,0,0
382.2368762,2.526,1,5,57.580000000000005,7,28,11,0
481.197963424,2.455,4,9,133.82999999999998,14,33,6,0
500.138196052,4.382999999999999,1,6,68.88000000000001,5,34,17,0
468.192818468,2.6800000000000006,2,7,102.3,8,33,6,0
511.221954408,3.4069999999999996,3,7,127.32,8,38,16,0
462.2089472,3.2119999999999997,4,6,110.5,10,33,17,0
526.153846116,6.043999999999999,2,6,85.50999999999999,7,36,17,0
512.147599592,5.878,1,7,123.42,6,37,28,0
495.213613488,3.8450000000000006,3,8,122.83,15,36,6,0
822.391204548,3.977999999999999,5,14,261.01,26,59,17,0
386.020334736,1.865,0,4,67.76,3,22,10,0
493.22465684,1.7030000000000007,3,9,136.66,15,34,6,0
399.19467704,4.902,2,4,88.13999999999999,8,30,18,0
517.23589022,3.1050000000000013,4,9,167.57999999999998,15,36,10,0
574.297819692,4.224,3,10,133.91,16,40,0,0
358.022048988,2.5860000000000003,1,3,51.1,4,22,16,0
299.072847656,1.7360000000000002,2,4,105.36,4,21,16,0
554.072030408,5.335000000000002,1,7,85.67,12,35,18,0
241.991676144,2.169,0,3,61.98,2,15,11,0
476.16151834,4.537000000000001,1,7,85.67,12,34,18,0
526.3155204440001,3.717000000000001,4,9,133.47,17,38,6,0
454.200490692,3.407000000000001,1,6,88.33,9,34,23,0
512.138196052,5.685999999999998,2,6,85.50999999999999,8,35,17,0
336.01355445999997,3.3360000000000003,1,3,79.34,4,22,16,0
266.04015056,3.5900000000000003,0,2,59.440000000000005,2,19,12,0
593.2849485879999,2.8830000000000005,4,11,164.7,17,43,12,0
221.0874351,3.673000000000001,0,1,50.24,3,15,10,0
638.3115779359999,4.168,4,11,151.92999999999998,20,46,12,0
492.10636946,3.890000000000001,1,6,75.71000000000001,6,34,12,0
488.260982772,4.251999999999999,3,5,84.64,9,35,17,0
450.109482768,4.594,2,4,109.84,6,32,24,0
298.99794716799994,4.471,0,1,50.24,3,16,10,0
540.094280552,5.950999999999999,2,6,85.50999999999999,8,36,17,0
526.315520444,3.5850000000000013,4,9,133.47,16,38,6,0
634.313327524,5.1629999999999985,4,11,151.92999999999998,19,44,6,0
449.177312724,3.75,3,6,107.7,9,32,17,0
460.211055376,3.261000000000001,2,8,111.53,9,34,12,0
475.258339916,3.233,3,7,118.09,8,35,10,0
568.2508695,2.9110000000000005,3,10,133.91,16,40,6,0
486.21482042799994,0.6029999999999989,3,11,159.36,13,33,0,0
401.2348276,3.2689999999999992,3,7,129.67,16,27,0,0
296.99594850799997,3.431,0,2,48.42,4,19,12,0
347.974568868,3.3289999999999997,4,5,106.44,1,21,17,0
521.2249891,3.4290000000000003,4,7,136.11,12,37,10,0
506.310435064,2.5540000000000007,3,10,133.91,15,36,0,0
358.07874155999997,2.896,0,2,78.65,3,25,16,0
527.216869028,3.204,3,8,144.39,9,39,16,0
612.20519472,4.9239999999999995,2,8,109.22,13,44,28,0
469.1925461,2.1500000000000004,3,7,118.09,7,34,10,0
347.09060589600006,3.3119999999999994,3,6,108.47,2,26,23,0
574.336649812,3.7799999999999994,4,11,151.92999999999998,19,41,6,0
521.118999808,5.029,2,7,115.83999999999996,8,36,22,0
352.04933325200005,3.478,1,3,79.34,5,24,16,0
623.300678904,4.950999999999997,3,10,132.06,18,45,12,0
516.255897392,4.556,4,6,110.5,11,37,17,0
534.22451252,2.6080000000000005,3,10,133.91,15,37,6,0
1056.510274124,4.007000000000001,6,19,302.6399999999999,34,75,22,0
526.279134936,3.1639999999999997,4,10,142.7,16,38,6,0
481.2689046,2.339,3,9,131.4,10,35,6,0
263.03492085999994,2.809,0,2,48.42,4,18,12,0
350.09343878,2.962,0,5,58.45,4,25,17,0
495.1172316320001,0.22299999999999984,4,10,212.23999999999995,8,34,16,0
221.0874351,3.734000000000001,0,1,50.24,4,15,10,0
457.188067436,3.256,4,7,126.88,10,32,10,0
517.1323824,5.74,1,5,62.3,10,36,24,0
522.89359702,2.2190000000000003,0,5,129.02999999999997,5,27,6,0
350.16304256399997,5.082,0,1,55.61000000000001,6,26,17,0
527.274383904,2.006,3,11,151.14,10,38,6,0
604.394833384,2.3160000000000003,5,12,165.81,18,43,0,0
261.001512556,4.003000000000001,0,1,50.24,1,17,16,0
318.173213324,4.488000000000001,2,3,55.120000000000005,5,24,17,0
341.081871052,4.101,0,2,48.42,5,24,17,0
588.363533256,1.509,5,12,165.81,16,42,0,0
531.22818266,3.140000000000001,2,7,118.53,8,39,16,0
531.266796424,3.037,5,7,136.51999999999998,11,38,17,0
539.149095084,4.3229999999999995,2,7,97.7,13,37,18,0
484.174669868,1.9990000000000008,3,8,130.39999999999998,13,36,22,0
307.157228912,4.463,2,3,43.7,4,23,17,0
490.06331686,3.1330000000000005,2,7,114.01,7,32,17,0
500.26348487199994,1.8120000000000007,3,10,133.91,16,36,6,0
351.06531766399996,4.694999999999999,0,2,54.76,3,24,16,0
507.893931368,1.1900000000000004,0,5,112.81,5,26,6,0
352.14230712,4.833000000000001,3,5,95.58,2,26,17,0
520.245247964,3.498,4,9,133.47,15,36,6,0
568.2508695,2.7480000000000007,3,10,133.91,16,40,6,0
321.172878976,4.784000000000001,1,2,32.7,5,24,17,0
402.2307282,4.896,1,3,41.57,7,30,17,0
242.05138394,2.564,1,2,76.25999999999999,1,17,16,0
459.236935776,1.908,2,9,114.04,12,33,6,0
276.002719496,3.0670000000000006,0,3,109.53,3,18,15,0
319.01822524000005,2.4509999999999996,0,4,74.87,4,21,17,0
504.2558973919999,3.5549999999999997,5,6,113.66,10,36,17,0
304.007326208,3.622,0,3,61.98,3,20,17,0
474.06840224,3.539,1,6,93.78,7,31,17,0
447.1718106560001,3.741,3,6,117.98999999999998,10,32,16,0
282.082684068,3.594,0,2,60.19,3,20,16,0
584.320999748,2.974,3,11,143.14,16,42,6,0
571.048479144,1.3389999999999995,3,10,194.21999999999997,8,35,16,0
364.085935116,4.725000000000001,3,5,95.58,2,27,23,0
504.255897392,3.5549999999999997,5,6,113.66,10,36,17,0
504.219511884,3.2139999999999995,4,7,119.73,11,36,17,0
403.225977168,4.372,1,4,54.46,7,30,17,0
449.091765832,-0.1630000000000001,4,11,197.65,5,31,16,0
547.225325536,2.6340000000000003,4,9,157.53000000000003,12,39,16,0
318.97476444800003,2.741,1,3,59.3,2,19,16,0
560.28211214,4.381,4,7,119.73,13,40,17,0
477.198774352,2.953000000000001,4,7,126.88,11,34,10,0
335.01313986,3.2380000000000004,0,5,94.33,4,22,17,0
449.173941596,6.897999999999998,1,2,77.25,7,34,28,0
474.027993972,1.1969999999999998,4,10,173.86,5,30,16,0
506.31043506399993,2.721,3,10,133.91,15,36,0,0
758.3097834320001,3.312,6,12,227.53000000000003,15,54,23,0
490.200490692,4.2330000000000005,1,5,80.37,10,37,28,0
562.11860348,4.239,1,6,93.23,9,38,18,0
240.036876748,2.0419999999999994,1,3,79.34,3,16,10,0
455.140054624,6.046,0,4,67.91,7,33,24,0
504.29478499999993,2.303,3,10,133.91,15,36,0,0
266.985383824,3.516,0,2,39.19,3,17,12,0
399.2158064080001,2.4980000000000016,3,7,104.37,13,29,6,0
305.177964356,5.306,1,2,23.47,4,23,17,0
561.217653312,3.8280000000000007,2,9,130.98999999999998,15,38,12,0
460.211055376,3.261000000000001,2,8,111.53,9,34,12,0
319.01114995600005,3.1850000000000005,0,1,31.23,3,19,16,0
463.221954408,1.5560000000000005,3,7,127.32,8,34,10,0
483.236935776,1.88,2,7,114.04,11,35,6,0
228.035733876,2.129,0,2,63.13,1,16,16,0
497.177312724,5.854,1,6,87.75,10,36,24,0
582.150382276,4.541,1,8,130.98,9,40,16,0
537.199917224,1.3650000000000002,3,9,131.4,11,38,6,0
344.117235244,4.341000000000001,3,5,95.58,3,25,17,0
554.310435064,3.043000000000001,3,10,133.91,15,40,6,0
568.307241504,3.702,3,10,133.91,15,40,0,0
310.05244656,1.463,0,5,98.66,4,22,17,0
360.111006992,4.379000000000001,3,5,95.58,3,27,23,0
267.083018416,4.297000000000001,0,2,45.53,2,19,16,0
481.101581568,-0.24000000000000027,4,10,226.22999999999996,7,33,16,0
465.0261483880001,1.921,1,6,110.84999999999997,4,28,16,0
487.165582404,1.827,3,9,141.05,13,36,18,0
561.204590092,3.032000000000001,5,9,181.52,12,40,20,0
455.14159591200007,4.317000000000003,0,5,101.38,8,33,27,0
405.151097976,3.5890000000000004,2,4,116.37999999999998,8,29,17,0
545.05541566,1.0089999999999997,4,10,242.29999999999995,9,35,16,0
242.09429430799997,2.716,0,3,43.370000000000005,0,18,6,0
425.131031228,3.674,0,5,92.15,7,31,27,0
685.3475488439999,4.650999999999998,5,12,171.79999999999998,21,50,17,0
352.049333252,3.4780000000000006,1,3,79.34,5,24,16,0
523.8888459880001,2.0660000000000003,0,6,132.26999999999998,5,27,6,0
488.260982772,4.585,4,5,93.43,10,35,17,0
502.22162006,3.745000000000001,1,7,104.13,14,37,18,0
532.2321847439999,3.209,3,8,132.04000000000002,9,39,16,0
479.122317012,0.5349999999999994,4,10,216.99999999999997,7,33,16,0
304.193948768,4.8950000000000005,1,2,29.26,4,23,17,0
272.002240828,3.403,0,4,81.44000000000001,3,17,11,0
514.2461205559999,1.3189999999999995,3,11,159.36,13,35,0,0
556.28969962,3.265000000000001,3,11,143.14,16,40,6,0
575.274383904,1.9600000000000004,3,11,151.14,11,42,12,0
461.288971348,4.302999999999999,3,8,113.6,13,33,0,0
632.245075,0.7850000000000003,3,12,194.5,13,43,10,0
392.117235244,4.766000000000002,3,5,95.58,3,29,23,0
505.23991298,3.824,4,5,110.86,10,36,17,0
401.2348276,3.2689999999999992,3,7,129.67,16,27,0,0
423.015583704,1.7510000000000003,0,5,80.65,3,25,16,0
457.9353969639999,5.175000000000001,0,2,128.8,5,28,12,0
447.2158064080001,3.2310000000000008,2,7,95.58,8,33,11,0
449.1984420920001,3.1080000000000005,3,8,138.89999999999998,15,31,6,0
490.201633564,3.991000000000001,1,7,94.9,13,36,18,0
483.273321284,4.149,3,8,113.6,14,35,6,0
437.2063043440001,1.2539999999999996,2,8,112.88,8,32,10,0
482.252920188,3.550000000000001,3,9,126.49,17,35,12,0
284.079706864,2.345999999999999,4,5,106.44,2,21,17,0
477.198774352,2.953000000000001,4,7,126.88,11,34,10,0
589.290033968,3.8080000000000007,4,9,159.5,16,43,16,0
492.058980428,3.7,1,6,93.78,7,32,17,0
282.93026153200003,2.132,0,2,67.42999999999999,3,15,11,0
501.216475104,5.4990000000000006,2,6,90.98,10,38,29,0
234.019605144,1.642,0,3,52.08,3,16,12,0
343.09547492,5.621,0,2,45.53,3,24,16,0
284.002240828,1.578,0,4,71.21000000000001,3,18,11,0
338.126657056,4.264000000000001,3,5,95.58,2,25,17,0
553.1703666840001,2.013000000000001,3,9,131.4,11,38,6,0
482.274049556,1.7540000000000004,3,11,143.14,16,34,0,0
300.946411472,4.138,0,2,39.19,3,18,12,0
609.1853111920001,0.5699999999999996,3,12,243.73999999999995,14,42,16,0
300.073262256,3.755,0,2,60.19,3,21,16,0
314.178298704,5.428000000000001,1,1,19.03,4,24,21,0
322.96161292,3.974000000000001,0,1,22,1,18,16,0
270.07529018,2.625,1,5,97.71,1,20,15,0
315.17354767200004,5.401,1,2,31.92,4,24,21,0
444.179755248,1.9429999999999996,3,8,117.26,13,33,18,0
552.139817592,4.377000000000001,1,7,121.75,7,38,16,0
545.1302331879999,4.397,1,6,104.89,6,38,26,0
302.05252681200005,2.7140000000000004,1,3,79.34,4,21,16,0
302.052526812,2.7140000000000004,1,3,79.34,4,21,16,0
472.211055376,3.830000000000001,1,7,94.9,13,35,18,0
326.10889881599996,4.136,1,3,79.34,6,23,16,0
275.01870390799996,3.593,1,3,112.18,3,18,15,0
165.024834844,1.8149999999999995,0,1,50.24,0,11,10,0
470.027747312,5.552000000000001,3,5,95.58,3,30,23,0
274.984935208,3.1260000000000008,0,1,22,1,16,16,0
518.310435064,2.661,3,10,133.91,15,37,0,0
476.16151834,4.537000000000002,1,7,85.67,12,34,18,0
300.946411472,4.138,0,2,39.19,3,18,12,0
589.212373728,4.354000000000001,4,7,136.11,13,41,10,0
575.220240156,3.353,4,8,170.51999999999998,13,41,20,0
332.168876892,5.5440000000000005,1,1,19.03,4,25,21,0
476.206896512,3.08,2,7,127.6,12,32,0,0
476.263484872,1.4810000000000003,4,9,146.61,15,34,5,0
432.179755248,2.612000000000001,1,7,98.81,12,32,17,0
320.01347420800005,1.41,0,5,87.76,4,21,17,0
454.082616388,0.801,4,10,173.86,5,30,16,0
540.078966924,4.9399999999999995,2,6,113.75,7,36,22,0
572.29987038,4.543999999999998,4,9,133.47,16,42,12,0
517.276298488,5.5699999999999985,3,4,90.63,10,37,17,0
443.242021156,2.7820000000000005,3,8,113.6,14,32,6,0
335.01313985999997,3.2380000000000004,0,5,94.33,4,22,17,0
512.29987038,3.148000000000001,4,9,133.47,16,37,6,0
477.21448608,0.4430000000000003,5,11,179.51,13,32,0,0
551.243164028,4.491999999999999,3,8,126.74,18,40,17,0
342.9069905040001,4.37,0,1,22,1,18,16,0
822.391204548,3.977999999999999,5,14,261.01,26,59,17,0
421.25767122,3.1710000000000003,3,8,113.6,13,30,0,0
248.061948624,1.1669999999999998,1,3,79.34,2,17,10,0
443.172417372,2.650000000000001,4,7,126.88,10,31,10,0
500.263484872,1.9860000000000009,3,10,133.91,15,36,6,0
270.974764448,1.1,1,3,59.3,3,15,10,0
590.300539076,4.119,0,7,93.32999999999998,7,44,22,0
518.0941820280001,4.7299999999999995,2,7,128.64,5,36,26,0
630.3628645599999,4.109000000000001,4,12,161.15999999999997,22,45,6,0
504.255897392,3.679,4,6,102.66,11,36,17,0
348.183778008,4.505000000000001,2,3,64.35,7,26,17,0
310.095356928,3.548,3,5,95.58,2,23,17,0
555.34206954,3.357000000000001,4,10,136.71,17,40,6,0
516.2947849999999,2.3040000000000003,3,10,133.91,15,37,0,0
513.237604472,3.784,3,7,127.32,8,38,16,0
507.252191916,6.337999999999998,1,5,75.44,10,38,23,0
640.327228,4.550999999999998,4,11,151.93,21,46,12,0
487.279469284,1.713000000000001,4,10,146.36,15,35,6,0
426.028645604,4.613000000000001,1,4,89.75,3,29,24,0
552.1121852,6.692999999999999,0,5,109.13,8,38,23,0
511.158659128,4.1080000000000005,2,7,88.47,12,36,18,0
504.078966924,3.4539999999999997,1,6,103.01,8,33,17,0
193.056134972,2.596,0,1,50.24,2,13,10,0
522.069545112,3.2399999999999993,1,6,103.01,8,34,17,0
331.98448258800005,3.523000000000001,0,3,94.7,3,21,12,0
436.211055376,1.944,3,7,111.37,8,32,10,0
195.035399528,1.106,1,2,70.47,2,13,10,0
589.2123737280001,4.354000000000001,4,7,136.11,13,41,10,0
574.279134936,3.272000000000001,3,10,133.91,15,42,12,0
335.00606457600003,2.956,0,1,40.46,3,20,16,0
460.19106888,4.076000000000001,1,7,85.67,12,34,18,0
530.290448568,3.309,4,9,133.47,16,38,6,0
316.04371171599996,4.004999999999999,0,2,60.19,3,21,16,0
506.310435064,2.5580000000000003,3,10,133.91,15,36,0,0
383.148120772,3.4400000000000004,4,7,124.68,5,28,17,0
491.214424416,3.5589999999999997,4,7,126.88,11,35,10,0
322.96161292,3.974,0,1,22,1,18,16,0
543.248169156,2.89,3,8,136.54999999999998,9,40,16,0
500.263484872,1.8230000000000008,3,10,133.91,15,36,6,0
518.310435064,2.828,3,10,133.91,15,37,0,0
479.178038908,2.226000000000001,4,7,136.11,12,34,10,0
547.3369841599999,1.444,4,11,167.77,14,39,0,0
447.095452156,2.071,1,7,111.18,6,32,17,0
504.255897392,3.5549999999999997,5,6,113.66,10,36,17,0
498.245390196,2.1670000000000003,3,8,107.61,11,35,0,0
508.029429888,4.161,1,6,93.78,7,32,17,0
474.245332708,4.071,3,5,84.64,9,34,17,0
314.07251330799994,2.468,1,3,88.57,5,22,16,0
494.310435064,1.175,4,10,142.7,15,35,0,0
461.111752328,-0.40899999999999986,4,11,206.87999999999997,6,32,16,0
464.125132832,4.891000000000003,2,4,109.84,6,33,24,0
514.198297772,1.9470000000000005,3,7,120.6,10,36,10,0
532.214426504,3.544000000000002,3,8,145.5,13,38,16,0
464.1859835,2.502,4,7,120.16,11,34,16,0
499.225977168,6.590999999999999,1,5,62.3,9,38,24,0
