molecule_chembl_id,canonical_smiles,pActivity,n_measurements,targets,assay_types,bioactivity_class
CHEMBL5284680,O=c1c(OCCO)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.214670164989233,1,CHEMBL4523582,IC50,Inactive
CHEMBL5286682,O=C(NCCNC(=S)Nc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,5.468521082957745,1,CHEMBL4523582,IC50,Inactive
CHEMBL5542229,Cc1ccc(-c2noc([C@H](C)c3ccc(-c4ccccc4)c(F)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.3979400086720375,1,CHEMBL4523582,IC50,Inactive
CHEMBL5570014,O=C(c1cccnc1)N1CCN(Cc2cccc(Cl)c2Cl)CC1,4.197226274708024,1,CHEMBL4523582,IC50,Inactive
CHEMBL5558664,COC(=O)c1ccc(Nc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)cc1,4.149353764816934,1,CHEMBL4523582,IC50,Inactive
CHEMBL54804,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5.384137808335741,2,CHEMBL5118,IC50;Ki,Inactive
CHEMBL2311693,C=C(Cc1cccc(C)c1)C1=CC=C(c2ccc(C)cc2)C1,4.886056647693163,2,CHEMBL3927,IC50,Inactive
CHEMBL5437199,CC1C2=C(CCCC2=O)Nc2cc([N+](=O)[O-])ccc2N1C(=O)CCl,5.432973633840939,1,CHEMBL4523582,IC50,Inactive
CHEMBL2402507,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,5.494850021680094,1,CHEMBL3927,Ki,Inactive
CHEMBL5593580,Cc1ccccc1NC(=O)C1c2cccc[n+]2CC(=O)N1C,5.3979400086720375,1,CHEMBL4523582,IC50,Inactive
CHEMBL5399052,N#Cc1cncc(NCc2cc(Br)c[nH]2)n1,4.221848749616356,1,CHEMBL4523582,IC50,Inactive
CHEMBL5289700,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(F)cc1,4.3260580013659125,2,CHEMBL4523582,IC50,Inactive
CHEMBL1084480,Clc1ccc(C2C(n3ccnc3)C(c3ccc(Br)cc3)=NN2c2ccc(Cl)c(Cl)c2)cc1,5.6020599913279625,1,CHEMBL3927,IC50,Inactive
CHEMBL5172081,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNC(=O)c2ccc3ccccc3c2)[C@@H](O)[C@H]1O,5.568636235841013,1,CHEMBL4523582,IC50,Inactive
CHEMBL5869408,CC(C)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,5.154901959985743,1,CHEMBL5118,IC50,Inactive
CHEMBL5202164,O=C(CSc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1)N1CCOC1=O,4.446116973356125,1,CHEMBL4523582,IC50,Inactive
CHEMBL5190812,O=C(Nc1ccccc1)n1sc2cc(F)ccc2c1=O,5.491399828238082,2,CHEMBL4523582,IC50,Inactive
CHEMBL5269736,O=C(NCc1nc(-c2ccc(C(F)(F)F)cc2)no1)c1ccccc1,4.207398218835033,1,CHEMBL4523582,IC50,Inactive
CHEMBL5542893,CC(c1nc(-c2ccc(N(C)Cc3ccc(C(=O)O)s3)cc2)no1)c1cccc2ccccc12,5.3979400086720375,1,CHEMBL4523582,IC50,Inactive
CHEMBL1774323,COc1cc(C2C(C(=O)c3ccc(OCC(C)C)cc3C)=C(O)C(=O)N2CCN(C)C)ccc1O,4.202109516941651,1,CHEMBL5118,IC50,Inactive
CHEMBL5427720,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Br)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,5.467500413905338,1,CHEMBL4523582,IC50,Inactive
CHEMBL2372143,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(F)(F)F,5.570247719997592,11,CHEMBL3927,IC50;Ki,Inactive
CHEMBL2442066,CC(C)C(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,5.443697499232712,1,CHEMBL3927,IC50,Inactive
CHEMBL5396631,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)COc1ccc(OC(F)(F)F)cc1)C2(C)C,5.552841968657781,1,CHEMBL4523582,IC50,Inactive
CHEMBL3099540,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2C1=O,4.289628735739237,1,CHEMBL5118,IC50,Inactive
CHEMBL5437795,CCc1c(C(=O)/C=C/c2ccc(O)c([N+](=O)[O-])c2)oc2ccccc12,4.6020599913279625,1,CHEMBL4523582,IC50,Inactive
CHEMBL5190212,O=C(NCc1cccs1)[C@@H]1CN(C(=O)C(F)(F)S(=O)(=O)F)CCN1c1ccc(Cl)c(Cl)c1,5.795880017344075,1,CHEMBL4523582,IC50,Inactive
CHEMBL5414300,CCc1cccc(NC(=O)[C@@H](Cc2ccc(O)c(O)c2)OC(=O)/C=C/c2ccc(O)c(O)c2)c1,4.34008379993015,1,CHEMBL4523582,IC50,Inactive
CHEMBL5278945,CC(c1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,5.3872161432802645,1,CHEMBL4523582,IC50,Inactive
CHEMBL1718454,C=C(C)C(Cc1c(OC)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O)OO,4.7945270706561125,2,CHEMBL3927;CHEMBL4523582,Ki;IC50,Inactive
CHEMBL5184585,CC1(C)[C@H](C(=O)OCc2ccc(F)cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.130768280269024,1,CHEMBL4523582,IC50,Inactive
CHEMBL3099524,O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCOCC3)cc21,4.858236769724212,1,CHEMBL5118,IC50,Inactive
CHEMBL3808795,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)c1,4.349692476868063,1,CHEMBL5118,IC50,Inactive
CHEMBL2311709,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)C1=NC=NC1)c1ccc(C(C)(C)C)cc1,5.221848749616356,1,CHEMBL3927,IC50,Inactive
CHEMBL3099538,O=C1Nc2ccc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)cc2C1=O,4.457050151185821,1,CHEMBL5118,IC50,Inactive
CHEMBL5630174,CC(C)(C)OC(=O)N[C@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1)C(C)(C)C,5.30076949711659,1,CHEMBL4523582,IC50,Inactive
CHEMBL5567940,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(C)(C)C)N(C#N)Cc1ccc(Cl)cc1,5.647817481888637,1,CHEMBL4523582,IC50,Inactive
CHEMBL5077179,O=c1c2ccccc2[se]n1-c1c(F)cccc1F,5.679926454812109,2,CHEMBL4523582,IC50,Inactive
CHEMBL5405634,COc1ccc(C2C3=C(CC(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,5.351639989019068,1,CHEMBL4523582,IC50,Inactive
CHEMBL1276871,COc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(C(=O)O)cc3)C2=O)cc1,4.920818753952375,1,CHEMBL5118,IC50,Inactive
CHEMBL5590536,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(Cl)s2)c1,5.966576244513051,1,CHEMBL4523582,IC50,Inactive
CHEMBL1078442,CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12,5.015922966097169,1,CHEMBL4523582,IC50,Inactive
CHEMBL5407849,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,4.657577319177793,1,CHEMBL4523582,IC50,Inactive
CHEMBL4465864,CC(=O)N[C@H](C(=O)NCC(=O)NC1[C@H]2CCCC[C@@H]2CN(C(=O)c2ccc(Br)cc2)[C@@H]1CN[C@H](C=O)Cc1c[nH]cn1)[C@@H](C)O,4.585026652029182,1,CHEMBL3927,IC50,Inactive
CHEMBL5207375,CC(C)=CCC/C(C)=C/CC[C@]1(C)C=Cc2c(C=O)c(O)c(C)c(O)c2O1,4.6777807052660805,1,CHEMBL4523582,IC50,Inactive
CHEMBL5400454,O=c1[nH]c(-c2cccc(F)c2F)nc2cc(O)c(O)c(O)c12,5.94692155651658,1,CHEMBL4523582,IC50,Inactive
CHEMBL5595272,Cc1ccccc1N1C(=O)C[n+]2ccccc2C1C(=O)Nc1ccccc1,5.251811972993799,1,CHEMBL4523582,IC50,Inactive
CHEMBL5205128,CC(=O)OCC1Cc2c(-c3ccc(C=O)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,5.051098239029786,1,CHEMBL4523582,IC50,Inactive
CHEMBL5427073,CC(C)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,5.3060093895392235,1,CHEMBL4523582,IC50,Inactive
CHEMBL5594098,CCn1cncc1NC(=O)C1c2cc(Cl)cc(Cl)c2OCC1C,4.174573882232177,1,CHEMBL4523582,IC50,Inactive
CHEMBL5439416,CNS(=O)(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,4.4089353929735005,1,CHEMBL4523582,IC50,Inactive
CHEMBL5180056,C[C@@H](NC(=O)c1ccccc1Cl)c1cccc2ccccc12,4.823908740944319,1,CHEMBL4523582,IC50,Inactive
CHEMBL223094,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O)C(C)O)C(C)C,4.552841968657781,1,CHEMBL4523582,IC50,Inactive
CHEMBL1467,Oc1ncnc2[nH]ncc12,5.423658649794207,1,CHEMBL4523582,IC50,Inactive
CHEMBL5591010,Cc1cccc(N2C(=O)C[n+]3ccccc3C2C(=O)Nc2ccccc2)c1,5.214670164989233,1,CHEMBL4523582,IC50,Inactive
CHEMBL221518,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O)C(C)OCc1ccccc1)C(C)C,5.568636235841013,1,CHEMBL4523582,IC50,Inactive
CHEMBL5598437,CCCCCCCCc1ccc(-n2[se]c3ccccc3c2=O)cc1,5.570124247569637,2,CHEMBL4523582,IC50,Inactive
CHEMBL5532406,COc1ccc2cc([C@@H](C)c3nc(-c4ccc(C)c(NCc5ccc(C(=O)O)s5)c4)no3)ccc2c1,4.978810700930062,1,CHEMBL4523582,IC50,Inactive
CHEMBL5632186,Cc1ccc2c(c1)cc(C(=O)NCCCNC(=O)n1cc(F)c(=O)[nH]c1=O)n2CC(C)C,5.920818753952375,1,CHEMBL4523582,IC50,Inactive
CHEMBL5614078,CSc1nc2ccccc2n1C(=O)c1ccc(C(F)(F)F)cc1,5.567715935553741,2,CHEMBL4523582,IC50,Inactive
CHEMBL5556950,Cc1ccc(NCc2ccc(C(=O)O)o2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.841637507904751,1,CHEMBL4523582,IC50,Inactive
CHEMBL5196969,COc1ccc2nc(SC(Cc3ccco3)C(=O)N3CCOC3=O)n(Cc3ccccc3)c2c1,4.268411234813262,1,CHEMBL4523582,IC50,Inactive
CHEMBL5436025,O=C1CCCC2=C1C(c1ccc(OC(F)(F)F)cc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,5.692503962086787,1,CHEMBL4523582,IC50,Inactive
CHEMBL5597956,Cc1cc(Cl)ccc1C(=O)Oc1cncc(Cl)c1,5.468521082957745,1,CHEMBL4523582,IC50,Inactive
CHEMBL212190,Cc1oc(C(C)(C)C)cc1-c1cc(NS(=O)(=O)c2cccs2)[nH]n1,5,1,CHEMBL3927,IC50,Inactive
CHEMBL5429971,C=CC(=O)NCC(=O)C(=O)N1CCC(C2C(=O)Nc3cc(Cl)ccc32)CC1,5.154901959985743,1,CHEMBL4523582,IC50,Inactive
CHEMBL1084481,COc1c(Sc2nnnn2-c2ccc(OCc3ccccc3)cc2)c(=O)[nH]c2ccccc12,5.698970004336019,1,CHEMBL3927,IC50,Inactive
CHEMBL4846173,O=C(CSc1c[nH]c2cc(Br)ccc12)NCc1ccc(Cl)c(Cl)c1,5.059981844992337,1,CHEMBL4523582,IC50,Inactive
CHEMBL459393,Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1,4.422521878298331,2,CHEMBL5118,IC50;Ki,Inactive
CHEMBL5197139,Cc1ccc(NC(=O)NC(N)=O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,5.292429823902063,2,CHEMBL4523582,IC50,Inactive
CHEMBL5437930,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CC1,4.87484417041947,1,CHEMBL4523582,IC50,Inactive
CHEMBL5568069,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(F)c(F)c1)N(C#N)Cc1ccc(Cl)cc1,5.939302159646388,1,CHEMBL4523582,IC50,Inactive
CHEMBL210612,CC(C)c1ccc(NC(=O)CSc2nccc(-c3cccs3)n2)cc1,4.393969992504873,2,CHEMBL3927,IC50,Inactive
CHEMBL269277,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5,3,CHEMBL3927;CHEMBL4523582,IC50;Ki,Inactive
CHEMBL5612687,Cc1ccc(C(=O)n2c(C)nc3ccccc32)cc1,5.467353040039968,2,CHEMBL4523582,IC50,Inactive
CHEMBL196635,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,4.154901959985743,1,CHEMBL3927,IC50,Inactive
CHEMBL5889046,COc1ccc(C(C(=O)NCc2ccccc2)N(C(=O)Cn2nnc3ccccc32)c2ccc(NC(=O)C(C)C)cc2)cc1,5.958607314841775,1,CHEMBL5118,IC50,Inactive
CHEMBL5631646,O=C(NCCCC1CCCCC1)n1cc(F)c(=O)[nH]c1=O,5.481486060122113,1,CHEMBL4523582,IC50,Inactive
CHEMBL5433628,O=c1[nH]c(-c2ccc(Br)cc2)nc2cc(O)c(O)c(O)c12,5.008906891951113,1,CHEMBL4523582,IC50,Inactive
CHEMBL5591288,O=C1C2C3C=CC(CO)(O3)C2C(=O)N1c1cc(C(F)(F)F)ccc1Cl,5.356547323513812,1,CHEMBL4523582,IC50,Inactive
CHEMBL5198265,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc([Si](C)(C)C)cc1)c1ccccc1,5.705533773838407,1,CHEMBL4523582,IC50,Inactive
CHEMBL5179310,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1CCCCC1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,5.851089006890644,1,CHEMBL4523582,IC50,Inactive
CHEMBL5175377,Cc1c(NC(=S)N/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c(=O)n(-c2ccccc2)n1C,4.96818772866963,2,CHEMBL4523582,IC50,Inactive
CHEMBL2442057,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccccc2)cc1,5.792429823902063,2,CHEMBL3927;CHEMBL5118,IC50,Inactive
CHEMBL5570180,CCCCCCCCCC(C)CCC(C)C(=O)O,4.5376020021010435,1,CHEMBL4523582,IC50,Inactive
CHEMBL5567958,C=C(Cl)C(=O)N(c1ccc(-c2ccccc2)cc1)[C@@H](C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,5.374687549038326,1,CHEMBL4523582,IC50,Inactive
CHEMBL5560940,O=C1N(c2cncc3ccccc23)C(=O)C2(CC(C3CCC3)C2)N1Cc1ccn[nH]1,5.4179366370882915,1,CHEMBL4523582,IC50,Inactive
CHEMBL2402508,COc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1,5.371641127011257,2,CHEMBL3927,IC50;Ki,Inactive
CHEMBL5287352,CCCCCCCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,5.6252516539898965,1,CHEMBL4523582,IC50,Inactive
CHEMBL5070941,C=CC[C@H](NC(=O)CCl)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,5.764360468711919,1,CHEMBL4523582,IC50,Inactive
CHEMBL5631988,COC(=O)/C=C/C(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,5.401209493236885,1,CHEMBL4523582,IC50,Inactive
CHEMBL5557683,CC(C)CCOc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1,5.716698771296451,1,CHEMBL4523582,IC50,Inactive
CHEMBL5435180,O=c1[nH]c(-c2ccncc2)nc2cc(O)c(O)c(O)c12,4.818442226137214,1,CHEMBL4523582,IC50,Inactive
CHEMBL5290924,CC1=C(c2ccccc2)C1C(=O)NC(Cc1cc2ccccc2[nH]1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,4.831502516476967,1,CHEMBL4523582,IC50,Inactive
CHEMBL5208871,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,4.85078088734462,1,CHEMBL4523582,IC50,Inactive
CHEMBL4518490,CCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,5.503070351926785,3,CHEMBL4523582,IC50,Inactive
CHEMBL5398813,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,5.019996628416254,1,CHEMBL4523582,IC50,Inactive
CHEMBL5589680,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2sccc2C)c1,5.924453038607469,1,CHEMBL4523582,IC50,Inactive
CHEMBL5176411,CC(=O)N[C@@H](CCc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)NCC(=O)NC/C=C/C(=O)O,5,1,CHEMBL4523582,IC50,Inactive
CHEMBL5192323,CC1(C)[C@H](C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.452225294612178,1,CHEMBL4523582,IC50,Inactive
CHEMBL5749133,CC(C)(C)CNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,5.200659450546418,1,CHEMBL5118,IC50,Inactive
CHEMBL5220774,CC(C)C[C@H](NC(=O)OC1CC2CCC(C1)N2C(=O)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,5.721246399047171,1,CHEMBL4523582,IC50,Inactive
CHEMBL5175329,Cc1cc(N)ccc1C(=O)N[C@H](C)c1cccc2ccccc12,5.1249387366083,1,CHEMBL4523582,IC50,Inactive
CHEMBL5181133,CC(=O)OCC1Cc2c(-c3ccc(NCc4ccccc4)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,5.358746721248423,2,CHEMBL4523582,IC50,Inactive
CHEMBL5913724,CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccnc2)cc1,4.962573502059376,1,CHEMBL5118,IC50,Inactive
CHEMBL2311740,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,5.795880017344075,6,CHEMBL3927;CHEMBL4523582,IC50;Ki,Inactive
CHEMBL209227,Cc1nc(-c2nc(-c3ccnc(SCC(=O)Nc4ccc(Cl)cc4)n3)cs2)cs1,4.851935912156444,2,CHEMBL3927,IC50,Inactive
CHEMBL5632672,CC#CC(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,5.939302159646388,1,CHEMBL4523582,IC50,Inactive
CHEMBL5423655,COc1ccc(C2C3=C(CCCC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,5.688246138944246,1,CHEMBL4523582,IC50,Inactive
CHEMBL3099528,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1,4.749092300299144,1,CHEMBL5118,IC50,Inactive
CHEMBL380470,COc1ccc(NC(=O)CSc2nc(O)cc(-c3ccccc3)n2)cc1OC,4.343393738178705,2,CHEMBL3927,IC50,Inactive
CHEMBL3605594,CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccc(F)c2)cc1,5.795880017344075,1,CHEMBL5118,IC50,Inactive
CHEMBL551131,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2)c1,5.081901259610538,2,CHEMBL5118,IC50,Inactive
CHEMBL204813,CC(C)=CC[C@]12Oc3cc(O)c([C@H]4C=C(C)C[C@H](c5ccc(O)cc5O)[C@H]4C(=O)c4ccc(O)cc4O)c(O)c3C(=O)[C@@]1(O)Oc1cc(O)ccc12,5.142667503568732,1,CHEMBL4523582,IC50,Inactive
CHEMBL210092,CSc1sc(-c2nc(C)cs2)c(C)c1-c1ccnc(SCC(=O)Nc2ccc(Cl)cc2)n1,4.954303745343182,2,CHEMBL3927,IC50,Inactive
CHEMBL5424128,CC(C)(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,5.074533199308462,1,CHEMBL4523582,IC50,Inactive
CHEMBL5179593,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1,5.235077015350112,1,CHEMBL4523582,IC50,Inactive
CHEMBL2402682,CC(C)C[C@H](NC(=O)COc1ccc(O)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,5.075720713938118,1,CHEMBL3927,Ki,Inactive
CHEMBL210487,CCC(Sc1nc(O)c(C#N)c(-c2cccc(OC)c2)n1)C(=O)Nc1ccc(C(C)=O)cc1,4.220924369789729,2,CHEMBL3927,IC50,Inactive
CHEMBL5571829,C[C@H](c1cccc(-c2cccs2)c1)N(C)Cc1ccc(O)cc1,5.7544873321858505,1,CHEMBL4523582,IC50,Inactive
CHEMBL207207,Cc1cc(O)nc(SCC(=O)Nc2cc(Cl)ccc2Oc2ccccc2)n1,4,2,CHEMBL3927,IC50,Inactive
CHEMBL5410610,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1CCNC1=O)C2(C)C,5.1487416512809245,1,CHEMBL4523582,IC50,Inactive
CHEMBL5632676,CCn1c(C(=O)NCCCNC(=O)n2cc(F)c(=O)[nH]c2=O)cc2ccccc21,5.721246399047171,1,CHEMBL4523582,IC50,Inactive
CHEMBL2442082,CCC(C)(C)NC(=O)[C@@H](c1ccn(C)c1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,5.207608310501746,1,CHEMBL3927,IC50,Inactive
CHEMBL5195352,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,5.804100347590766,5,CHEMBL4523582,IC50,Inactive
CHEMBL5396073,O=C(NS(=O)(=O)c1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,5.022276394711152,1,CHEMBL4523582,IC50,Inactive
CHEMBL5413108,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,5.0400051616715835,1,CHEMBL4523582,IC50,Inactive
CHEMBL4214066,CC(C)C[C@H](NC(=O)OC1CCN(C(=O)OC(C)(C)C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.6777807052660805,1,CHEMBL5118,IC50,Inactive
CHEMBL215397,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,4.6020599913279625,1,CHEMBL3927,IC50,Inactive
CHEMBL5192248,Cc1cc(C)nc(SC(=O)c2cc3ccccc3[nH]2)n1,5.902162234084232,2,CHEMBL4523582,IC50;Ki,Inactive
CHEMBL464006,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,4.474955192963154,1,CHEMBL4523582,IC50,Inactive
CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,5.249491605148654,7,CHEMBL3927;CHEMBL4523582,IC50;Ki,Inactive
CHEMBL1350514,Cc1ccc(C(=O)N/C(=C\c2ccc(-c3cccc([N+](=O)[O-])c3)o2)C(=O)NCCCN(C)C)cc1,4.7271159920804795,2,CHEMBL5118,IC50;Ki,Inactive
CHEMBL5426938,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@@H]1CCNC1=O,4.673664139071248,1,CHEMBL4523582,IC50,Inactive
CHEMBL5275584,Cn1cnc2c1c(=O)n(CC(=O)Nc1ccc(S(=O)(=O)Nc3ncccn3)cc1)c(=O)n2C,5.29290454324954,2,CHEMBL4523582,IC50,Inactive
CHEMBL5632539,CCC(=O)C(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,5.419075024324381,1,CHEMBL4523582,IC50,Inactive
CHEMBL3818593,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,5.110924374808178,2,CHEMBL5118,IC50;Ki,Inactive
CHEMBL5406269,CCSc1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,5.578231598793076,1,CHEMBL4523582,IC50,Inactive
CHEMBL2311729,Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,4.1249387366083,1,CHEMBL3927,IC50,Inactive
CHEMBL5563272,O=C(NCCC1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,5.943095148663527,1,CHEMBL4523582,IC50,Inactive
